"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hapcl_c","hprecalc13","hprecalc13_c","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_c","tcare","tcare_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,6,-0.527,6,5,-1.0448,0,0,-0.2468,0,-0.3436,6,1.512,1,-1.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,29,2.4,3.4,3,3,3,4,4,4,3,4,3,3,3,3,2,4,3,3,4,3,3,3,NA,6,5,5,6,NA,3548,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.572434698258651
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,18,8.2376,3,0.0503999999999998,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,7,0,-0.5,-0.58456,0,31,2.6,3.6,3,3,2,3,3,2,2,2,3,3,3,3,3,4,3,5,5,5,5,5,5,6,5,5,5,5,3549,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.65276472697605
0,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,28,18.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,34,2.9,3.9,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,5,4,4,NA,4,4,5,5,5,4,5,3550,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.646808145967044
0,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,1,"White","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,19,1.4,2.4,2,2,2,3,3,4,3,3,3,3,2,3,2,2,2,6,6,5,5,5,5,4,4,5,5,5,3551,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.601594158846175
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,3,-1.488,1,-1.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,0,-0.5,0.5,4,4,4,3,3,3,3,3,3,3,3,4,2,3,4,2,2,2,2,2,2,4,5,6,5,5,3552,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.665378366444386
1,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,18,8.2376,0,-2.9496,1,"Black/African American","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,17,1.2,2.2,3,2,2,4,3,4,3,4,2,2,2,2,2,3,3,3,3,3,3,4,2,6,7,6,6,NA,3553,0,1,0,5,"Black Campus Connector","non_DE",0.653463188474121
0,7,0.473,5,5,-1.0448,0,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,3,0.0503999999999998,0,"White","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,-9,-1.4,-0.4,3,3,3,4,3,3,3,3,4,4,4,3,3,3,4,2,1,2,2,2,2,4,4,3,5,5,3554,1,2,1,6,"White Residential Traditional","non_FASt_1_11",0.582187771361469
1,6,-0.527,7,7,0.9552,0,1,0.7532,0,-0.3436,6,1.512,2,-0.301,18,8.2376,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",1,0.7518,10,0,-0.2,-0.28456,0,3,-0.2,0.8,4,4,4,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,6,6,5,6,5,3555,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.817141341532523
0,5,-1.527,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,5,0.512,3,0.699,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,13,1,0.1,0.01544,0.01544,21,1.6,2.6,3,3,3,4,4,3,4,3,3,4,3,3,4,3,4,4,4,NA,4,3,4,6,6,6,6,6,3556,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.94525519157475
1,5,-1.527,7,6,-0.0448000000000004,0,1,0.7532,1,0.6564,5,0.512,3,0.699,13,3.2376,0,-2.9496,0,"Asian","Off-campus (rent/apartment)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,1,-0.4,0.6,4,3,3,3,4,3,3,3,2,2,2,3,2,3,3,5,5,5,6,5,4,4,4,NA,3,4,3557,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11",0.813191615678854
1,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,7,2.512,1,-1.301,8,-1.7624,0,-2.9496,0,"Asian","Off-campus (rent/apartment)","Female",0,-0.2482,2,0,-1,-1.08456,0,8,0.3,1.3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,4,5,5,5,4,5,5,5,5,5,5,3558,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.652609437635738
1,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,8,-1.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,-8,-1.3,-0.3,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,5,5,NA,5,4,4,4,5,5,5,5,3559,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.616802692765879
0,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,2,-2.488,1,-1.301,3,-6.7624,3,0.0503999999999998,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7518,2,0,-1,-1.08456,0,-8,-1.3,-0.3,3,3,3,2,2,2,3,2,3,3,3,3,4,3,3,3,4,3,3,3,2,5,5,4,5,4,3560,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.554362287479025
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,3,-1.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,2,0,-1,-1.08456,0,13,0.8,1.8,1,2,2,4,4,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,2,5,5,6,6,7,3561,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.627860365044
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,5,0.512,1,-1.301,3,-6.7624,0,-2.9496,1,"White","With family (commuting)","Female",0,-0.2482,55,1,4.3,4.21544,4.21544,-2,-0.7,0.3,3,3,3,2,3,3,2,3,4,4,3,4,3,3,3,4,4,3,4,4,3,5,6,6,5,6,3562,2,7,1,11,"White Rural First-Gen","FASt_12plus",1.86264034551407
0,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,7,0,-0.5,-0.58456,0,28,2.3,3.3,4,3,3,4,4,4,4,4,3,3,4,3,3,3,3,1,2,1,2,2,2,6,6,6,6,7,3563,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.580835403962622
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,3,-1.488,3,0.699,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,8,0,-0.4,-0.48456,0,33,2.8,3.8,3,3,4,3,3,2,3,3,2,3,1,3,2,3,2,2,4,3,4,4,4,NA,5,4,5,5,3564,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.615508503924702
0,5,-1.527,7,8,1.9552,1,0,-0.2468,1,0.6564,5,0.512,1,-1.301,3,-6.7624,8,5.0504,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,18,1,0.6,0.51544,0.51544,9,0.4,1.4,3,3,3,2,3,2,3,3,3,3,3,3,4,3,4,4,3,3,3,3,NA,7,7,7,7,7,3565,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.94014609979695
0,8,1.473,6,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,0,-9.7624,3,0.0503999999999998,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,28,2.3,3.3,4,4,3,3,3,3,2,2,3,3,3,3,3,4,3,3,2,3,3,3,2,4,4,NA,5,4,3566,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.652470852720289
1,5,-1.527,6,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,18,1.3,2.3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,4,5,4,4,5,5,5,5,NA,5,5,3567,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.632789077045557
0,5,-1.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,5,0.512,2,-0.301,13,3.2376,0,-2.9496,1,"White","With family (commuting)","Female",0,-0.2482,23,1,1.1,1.01544,1.01544,13,0.8,1.8,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,4,4,5,4,4,5,5,5,5,5,5,3568,2,7,1,11,"White Rural First-Gen","FASt_12plus",1.92281889930283
0,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,13,1,0.1,0.01544,0.01544,-13,-1.8,-0.8,2,3,2,3,3,4,3,2,2,2,2,2,3,2,2,4,5,5,4,5,4,5,4,4,4,3,3569,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.96770031179562
0,8,1.473,7,7,0.9552,0,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,23,13.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",1,0.7518,24,1,1.2,1.11544,1.11544,-13,-1.8,-0.8,2,2,2,4,4,3,4,4,3,3,2,2,2,3,3,3,4,4,4,4,NA,4,5,5,5,5,3570,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.67893744930315
1,6,-0.527,7,8,1.9552,0,1,0.7532,0,-0.3436,7,2.512,4,1.699,13,3.2376,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,8,0.3,1.3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,3,3,NA,4,4,5,4,4,3571,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.834532725745474
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,24,1,1.2,1.11544,1.11544,13,0.8,1.8,3,4,4,3,2,3,3,2,2,3,2,2,2,2,2,2,NA,2,2,3,3,4,4,3,2,3,3572,2,4,1,13,"White Working-Class Striver","FASt_12plus",2.0386237476375
1,7,0.473,7,6,-0.0448000000000004,0,1,0.7532,1,0.6564,5,0.512,3,0.699,35,25.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,25,2,3,3,3,3,3,2,3,2,3,2,3,2,3,1,2,2,4,3,3,4,3,3,6,6,6,6,6,3573,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.03259710315006
0,5,-1.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,8,-1.7624,0,-2.9496,1,"White","With family (commuting)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,-12,-1.7,-0.7,3,2,2,4,3,3,2,4,2,2,3,2,2,2,2,4,4,4,5,4,4,4,4,4,4,4,3574,1,2,1,11,"White Rural First-Gen","non_FASt_1_11",0.606248366326477
1,6,-0.527,6,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Asian","With family (commuting)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,29,2.4,3.4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,4,5,5,5,6,6,6,6,6,3575,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.691925390764041
1,8,1.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,2,0,-1,-1.08456,0,27,2.2,3.2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,5,5,6,5,5,NA,6,6,6,6,6,3576,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.669928547832164
1,5,-1.527,6,7,0.9552,1,0,-0.2468,0,-0.3436,3,-1.488,1,-1.301,23,13.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,10,0,-0.2,-0.28456,0,21,1.6,2.6,2,3,2,2,2,2,3,2,3,2,1,2,2,3,3,2,3,3,3,3,3,1,1,1,1,2,3577,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.597276472744699
0,7,0.473,7,5,-1.0448,0,0,-0.2468,1,0.6564,3,-1.488,3,0.699,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,22,1,1,0.91544,0.91544,14,0.9,1.9,4,4,3,3,3,4,4,3,3,4,3,4,4,4,4,2,2,2,3,2,2,NA,5,4,4,4,3578,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.88055028474653
0,8,1.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,6,1.512,3,0.699,3,-6.7624,0,-2.9496,1,"Asian","Off-campus (rent/apartment)","Female",1,0.7518,47,1,3.5,3.41544,3.41544,-12,-1.7,-0.7,3,2,2,3,2,3,3,4,2,1,3,2,2,2,2,4,5,5,5,5,4,3,2,2,2,2,3579,2,4,1,4,"Asian First-Gen Navigator","FASt_12plus",1.87951767504944
1,8,1.473,7,5,-1.0448,0,1,0.7532,0,-0.3436,6,1.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",1,0.7518,1,0,-1.1,-1.18456,0,8,0.3,1.3,2,3,3,3,3,3,3,3,2,1,2,2,2,3,3,3,4,4,4,3,4,6,6,6,6,6,3580,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.813969371605725
0,7,0.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,8,-1.7624,0,-2.9496,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,0.7518,7,0,-0.5,-0.58456,0,-13,-1.8,-0.8,3,3,3,2,2,2,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3581,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.668998441210093
1,6,-0.527,7,8,1.9552,0,0,-0.2468,1,0.6564,5,0.512,3,0.699,18,8.2376,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,1,0,-1.1,-1.18456,0,-14,-1.9,-0.9,2,2,3,4,4,4,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,6,6,6,6,6,3582,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.795134625073069
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,5,0.512,2,-0.301,3,-6.7624,8,5.0504,0,"White","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,16,1.1,2.1,3,3,2,3,3,3,2,2,2,2,2,3,3,4,3,3,2,2,2,2,2,4,4,5,4,4,3583,1,2,1,11,"White Rural First-Gen","non_FASt_1_11",0.634806983937904
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,6,0,-0.6,-0.68456,0,31,2.6,3.6,2,2,2,2,3,2,3,2,3,3,3,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,3584,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.605838622680448
0,5,-1.527,6,5,-1.0448,1,1,0.7532,1,0.6564,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,40,1,2.8,2.71544,2.71544,11,0.6,1.6,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,5,6,6,6,5,3585,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.8468238087163
1,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,4,-0.488,3,0.699,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,4,-0.1,0.9,2,2,2,4,4,4,3,4,3,3,1,2,3,3,3,3,3,3,NA,3,2,5,5,5,5,5,3586,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.684871760430331
1,6,-0.527,6,5,-1.0448,0,0,-0.2468,0,-0.3436,7,2.512,2,-0.301,18,8.2376,0,-2.9496,0,"Asian","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,28,2.3,3.3,3,3,3,2,2,2,2,2,2,2,2,1,3,3,2,6,4,5,5,4,5,3,3,3,3,4,3587,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.641114282558964
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,3,0.699,18,8.2376,8,5.0504,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,24,1.9,2.9,4,4,3,4,4,3,3,3,3,3,3,4,3,4,3,2,3,3,2,NA,3,6,6,5,6,6,3588,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.64924881953779
1,6,-0.527,6,8,1.9552,0,0,-0.2468,0,-0.3436,6,1.512,4,1.699,23,13.2376,0,-2.9496,1,"Asian","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,-15,-2,-1,4,4,4,4,4,3,4,4,3,3,3,3,2,3,3,1,NA,1,1,1,1,5,6,5,5,5,3589,0,1,0,10,"Continuing-Gen Cruiser","non_DE",0.711958627597985
0,5,-1.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,4,-0.1,0.9,1,1,2,4,4,3,4,4,2,2,2,1,1,2,2,NA,4,4,3,3,3,4,3,4,3,4,3590,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.515060503978822
0,6,-0.527,7,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,5,0.512,2,-0.301,23,13.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",1,0.7518,0,0,-1.2,-1.28456,0,-8,-1.3,-0.3,2,2,2,3,4,4,3,3,3,2,3,2,2,3,3,4,4,4,5,4,NA,5,5,5,6,5,3591,0,3,1,3,"Asian High-Pressure Achiever","non_DE",0.795136745016896
1,6,-0.527,7,8,1.9552,1,1,0.7532,0,-0.3436,7,2.512,2,-0.301,18,8.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,34,1,2.2,2.11544,2.11544,17,1.2,2.2,3,3,3,4,4,4,4,4,2,2,2,3,2,2,2,NA,3,3,3,3,3,6,5,5,5,5,3592,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.73970290282527
1,7,0.473,7,5,-1.0448,1,1,0.7532,0,-0.3436,6,1.512,2,-0.301,13,3.2376,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,2,0,-1,-1.08456,0,21,1.6,2.6,1,1,1,3,3,3,3,3,3,4,4,3,3,2,3,6,6,5,6,5,4,5,5,6,6,6,3593,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.785999681956306
0,7,0.473,7,5,-1.0448,0,1,0.7532,1,0.6564,2,-2.488,2,-0.301,13,3.2376,0,-2.9496,0,"White","On-campus (residence hall)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,8,0.3,1.3,4,4,4,3,3,3,4,3,4,3,3,3,4,3,3,4,3,3,3,4,3,6,7,6,6,6,3594,1,2,1,6,"White Residential Traditional","non_FASt_1_11",0.845770072843677
1,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,-2,-0.7,0.3,4,4,4,3,2,3,3,3,2,2,3,3,2,3,3,2,3,3,2,NA,3,5,5,5,5,4,3595,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.594223859169425
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,8,-1.7624,13,10.0504,0,"Asian","With family (commuting)","Male",0,-0.2482,6,0,-0.6,-0.68456,0,25,2,3,2,2,1,3,3,3,3,3,2,2,2,2,3,3,3,5,5,6,5,6,5,5,4,4,4,4,3596,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.597909543801517
1,5,-1.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,23,20.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,34,2.9,3.9,3,2,3,2,2,2,2,2,2,3,3,2,2,3,3,5,4,4,4,NA,5,4,4,4,4,4,3597,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.445344614850724
1,7,0.473,7,5,-1.0448,1,0,-0.2468,1,0.6564,5,0.512,3,0.699,0,-9.7624,0,-2.9496,0,"White","With family (commuting)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,8,0.3,1.3,2,2,2,3,2,2,3,3,3,4,4,3,2,3,3,2,2,3,2,2,2,3,3,4,3,NA,3598,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.698028205142689
1,6,-0.527,6,5,-1.0448,1,1,0.7532,0,-0.3436,5,0.512,3,0.699,3,-6.7624,23,20.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,50,1,3.8,3.71544,3.71544,12,0.7,1.7,3,2,2,3,2,3,2,3,2,2,2,2,2,3,3,5,4,4,5,4,4,5,5,5,4,NA,3599,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.98218850218849
0,7,0.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,6,1.512,4,1.699,18,8.2376,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,24,1.9,2.9,4,4,3,2,2,3,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,5,5,5,5,NA,3600,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.720471679682831
0,7,0.473,5,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,0,-9.7624,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,10,0,-0.2,-0.28456,0,32,2.7,3.7,3,2,3,3,2,3,2,3,2,2,3,3,2,3,3,6,6,6,6,6,5,6,NA,5,5,5,3601,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.604536133159262
1,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,3,-1.488,3,0.699,3,-6.7624,0,-2.9496,0,"Black/African American","Off-campus (rent/apartment)","Male",1,0.7518,10,0,-0.2,-0.28456,0,17,1.2,2.2,4,4,4,3,3,4,2,3,4,3,4,3,4,2,2,2,2,2,2,3,2,5,6,4,5,NA,3602,1,1,0,12,"Black Male Striver","non_FASt_1_11",0.756564914701212
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Female",0,-0.2482,17,1,0.5,0.41544,0.41544,31,2.6,3.6,2,2,3,3,3,2,3,3,3,2,3,4,3,2,2,3,2,2,2,2,1,5,5,5,NA,5,3603,2,6,1,7,"White Off-Campus Working","FASt_12plus",1.96916341597749
1,7,0.473,6,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,1,0,-1.1,-1.18456,0,-12,-1.7,-0.7,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,4,4,5,5,4,5,3604,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.622189818281358
1,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,17,1.2,2.2,2,3,2,3,3,4,4,4,3,3,3,3,3,3,3,5,4,5,5,4,4,3,NA,4,4,3,3605,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.588140950974399
0,6,-0.527,7,7,0.9552,0,1,0.7532,0,-0.3436,6,1.512,3,0.699,18,8.2376,0,-2.9496,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,11,0.6,1.6,2,2,2,3,3,4,4,4,3,2,3,3,3,3,3,2,NA,NA,2,2,1,NA,4,5,4,5,3606,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.812431927044641
1,5,-1.527,7,7,0.9552,1,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,0,"Asian","Off-campus (rent/apartment)","Female",0,-0.2482,2,0,-1,-1.08456,0,-12,-1.7,-0.7,2,3,3,2,3,2,2,2,3,3,3,3,2,2,2,NA,3,3,3,2,NA,3,3,3,2,3,3607,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.657823743477759
0,6,-0.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,1,-1.301,23,13.2376,8,5.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,-3,-0.8,0.2,2,2,2,4,3,3,3,3,3,4,4,3,3,2,2,4,4,4,4,4,3,3,4,3,3,3,3608,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.619854243585518
