"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hapcl_c","hprecalc13","hprecalc13_c","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_c","tcare","tcare_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
0,5,-1.527,7,7,0.9552,0,1,0.7532,0,-0.3436,6,1.512,2,-0.301,28,18.2376,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,-8,-1.3,-0.3,2,3,3,3,3,3,4,3,4,4,4,4,4,2,2,4,3,3,4,3,3,7,5,5,5,6,4409,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,2,-2.488,2,-0.301,13,3.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,5,0,1,2,2,2,3,4,4,4,4,2,3,2,3,3,4,3,3,3,3,3,3,3,7,7,7,7,7,4410,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,8,1.473,7,7,0.9552,1,0,-0.2468,1,0.6564,3,-1.488,3,0.699,3,-6.7624,8,5.0504,1,"White","Off-campus (rent/apartment)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,26,2.1,3.1,2,2,2,3,3,3,3,3,3,2,3,3,2,3,3,5,5,5,4,5,4,5,5,5,4,4,4411,0,3,1,13,"White Working-Class Striver","non_DE"
0,8,1.473,6,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,6,1.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,30,2.5,3.5,4,4,3,3,3,4,4,4,3,3,3,2,2,3,3,3,4,3,3,4,2,4,5,5,5,6,4412,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.473,7,8,1.9552,1,0,-0.2468,1,0.6564,2,-2.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,11,0,-0.1,-0.18456,0,29,2.4,3.4,3,3,3,2,3,3,2,3,2,3,1,3,2,3,2,3,3,3,3,3,2,NA,4,4,2,4,4413,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,7,7,0.9552,0,1,0.7532,0,-0.3436,4,-0.488,3,0.699,13,3.2376,13,10.0504,0,"Asian","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,8,0.3,1.3,1,1,1,4,3,3,4,4,3,3,2,3,3,3,3,5,4,4,5,4,5,5,4,5,5,5,4414,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,7,0.2,1.2,4,4,4,2,1,2,3,2,3,4,4,3,3,2,2,5,5,5,5,5,6,4,5,5,5,4,4415,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,5,0.512,3,0.699,8,-1.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,-4,-0.9,0.1,2,2,2,3,4,4,3,3,2,2,2,2,2,4,3,4,4,4,5,NA,4,4,5,4,4,5,4416,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,1,0.6564,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,12,1,0,-0.08456,-0.08456,11,0.6,1.6,2,3,2,3,2,2,3,2,3,2,2,2,2,3,3,4,4,4,5,4,4,4,3,4,3,NA,4417,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.527,7,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,23,20.0504,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,53,1,4.1,4.01544,4.01544,31,2.6,3.6,4,4,4,2,2,1,1,2,3,3,2,4,3,3,3,3,4,4,4,4,4,6,6,6,6,5,4418,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,8,1.473,7,5,-1.0448,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,0,-0.5,0.5,3,4,3,4,4,4,4,4,2,2,2,2,2,2,1,5,5,5,5,5,5,5,NA,6,6,6,4419,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,5,0.512,2,-0.301,35,25.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,33,2.8,3.8,3,4,3,3,3,4,4,3,2,3,2,2,3,2,2,4,4,4,4,5,4,5,5,5,5,5,4420,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,6,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,23,13.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,13,1,0.1,0.01544,0.01544,11,0.6,1.6,3,3,3,2,2,2,2,2,3,3,2,3,2,4,3,3,3,3,2,2,3,6,6,6,6,7,4421,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,5,-1.527,6,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,13,3.2376,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,35,1,2.3,2.21544,2.21544,15,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4,4,5,NA,4,5,4,4422,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,7,8,1.9552,0,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,3,-6.7624,8,5.0504,0,"White","Off-campus (rent/apartment)","Male",1,0.7518,3,0,-0.9,-0.98456,0,2,-0.3,0.7,2,3,3,3,3,2,2,2,3,2,2,3,2,3,2,4,4,4,4,4,5,4,4,4,4,4,4423,1,2,1,13,"White Working-Class Striver","non_FASt_1_11"
0,7,0.473,7,5,-1.0448,1,1,0.7532,0,-0.3436,6,1.512,1,-1.301,35,25.2376,0,-2.9496,1,"White","On-campus (residence hall)","Female",1,0.7518,37,1,2.5,2.41544,2.41544,-9,-1.4,-0.4,4,3,3,2,2,1,2,2,4,3,3,3,4,3,3,1,1,1,1,1,1,4,4,5,5,5,4424,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.527,6,7,0.9552,0,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,8,-1.7624,8,5.0504,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,-4,-0.9,0.1,1,1,1,2,3,3,2,3,4,4,4,4,4,3,3,NA,3,4,4,4,4,4,NA,4,5,4,4425,0,2,1,8,"Multiracial Bridge-Builder","non_DE"
1,8,1.473,7,8,1.9552,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2482,4,0,-0.8,-0.88456,0,27,2.2,3.2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,4,4,3,4,4,4,4,4,3,4426,1,3,1,12,"Black Male Striver","non_FASt_1_11"
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"White","With family (commuting)","Male",0,-0.2482,34,1,2.2,2.11544,2.11544,0,-0.5,0.5,1,2,2,3,3,4,4,3,2,2,2,2,3,2,2,4,4,4,NA,5,5,4,4,5,5,5,4427,2,5,1,11,"White Rural First-Gen","FASt_12plus"
0,8,1.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,11,0,-0.1,-0.18456,0,21,1.6,2.6,3,3,3,4,3,3,3,4,2,1,2,2,2,3,3,5,5,4,NA,5,5,6,6,5,6,6,4428,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,1,1,0.7532,0,-0.3436,2,-2.488,1,-1.301,3,-6.7624,0,-2.9496,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,-0.2482,10,0,-0.2,-0.28456,0,19,1.4,2.4,2,3,3,4,4,4,4,4,3,4,4,4,4,3,3,2,2,2,2,2,2,5,6,6,6,6,4429,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,0,1,0.7532,1,0.6564,2,-2.488,2,-0.301,3,-6.7624,0,-2.9496,0,"White","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,12,0.7,1.7,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,1,NA,3,5,5,5,5,5,4430,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,6,1.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,23,1,1.1,1.01544,1.01544,-13,-1.8,-0.8,3,2,3,4,4,4,4,4,3,3,2,3,3,3,3,2,2,2,2,3,2,5,5,5,5,5,4431,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,22,1,1,0.91544,0.91544,22,1.7,2.7,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3,NA,2,2,2,2,3,3,3,NA,3,2,4432,2,5,1,2,"Latino Off-Campus Working","FASt_12plus"
1,8,1.473,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,13,3.2376,13,10.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,15,1,2,3,3,3,3,3,4,3,3,3,4,4,4,3,3,2,4,5,4,4,4,5,6,6,6,7,6,4433,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,18,8.2376,0,-2.9496,0,"White","Off-campus (rent/apartment)","Female",1,0.7518,11,0,-0.1,-0.18456,0,-14,-1.9,-0.9,2,2,2,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3,3,2,3,NA,4,4,4,4,4434,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
0,5,-1.527,6,5,-1.0448,0,1,0.7532,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,40,1,2.8,2.71544,2.71544,-14,-1.9,-0.9,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,NA,4,4,4,3,6,6,6,5,6,4435,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,7,8,1.9552,1,1,0.7532,0,-0.3436,4,-0.488,3,0.699,13,3.2376,3,0.0503999999999998,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,27,2.2,3.2,2,3,2,2,2,2,3,3,3,3,3,3,3,4,4,4,5,NA,4,5,5,5,NA,5,5,5,4436,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,-9,-1.4,-0.4,3,2,2,3,3,3,4,3,2,3,2,2,2,3,3,4,4,5,NA,5,5,5,5,5,5,6,4437,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,6,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,-5,-1,0,3,3,3,3,2,2,2,3,2,2,1,2,1,3,2,4,4,4,4,4,4,5,4,5,5,NA,4438,0,1,0,7,"White Off-Campus Working","non_DE"
0,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,35,25.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,0.7518,0,0,-1.2,-1.28456,0,33,2.8,3.8,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,5,6,6,4439,0,2,1,9,"Hispanic On-Campus Transitioner","non_DE"
0,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,4,1.699,13,3.2376,3,0.0503999999999998,1,"White","With family (commuting)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,34,2.9,3.9,4,4,3,3,2,3,3,3,2,2,3,3,3,2,2,3,NA,3,NA,4,3,4,4,4,4,NA,4440,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
0,8,1.473,5,7,0.9552,0,0,-0.2468,1,0.6564,5,0.512,3,0.699,8,-1.7624,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,-7,-1.2,-0.2,3,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,5,6,5,5,6,4441,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,18,8.2376,8,5.0504,1,"White","Off-campus (rent/apartment)","Female",0,-0.2482,21,1,0.9,0.81544,0.81544,-14,-1.9,-0.9,3,2,2,2,2,3,3,2,1,2,1,2,2,2,2,2,3,4,4,3,4,5,4,4,NA,4,4442,2,6,1,13,"White Working-Class Striver","FASt_12plus"
1,5,-1.527,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,7,2.512,2,-0.301,3,-6.7624,3,0.0503999999999998,0,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,-9,-1.4,-0.4,2,3,2,3,4,4,2,3,3,2,3,3,3,3,3,4,4,4,NA,4,4,5,5,5,5,5,4443,1,1,0,12,"Black Male Striver","non_FASt_1_11"
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,3,-1.488,3,0.699,13,3.2376,8,5.0504,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,7,0.2,1.2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,NA,5,5,5,5,NA,5,5,4444,0,2,1,9,"Hispanic On-Campus Transitioner","non_DE"
0,5,-1.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,5,0,-0.7,-0.78456,0,27,2.2,3.2,4,3,3,3,3,2,2,3,2,1,2,2,2,3,3,4,3,4,4,4,4,4,3,4,4,4,4445,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,7,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,8,5.0504,0,"White","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,13,0.8,1.8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2,3,2,3,2,4446,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
1,6,-0.527,7,7,0.9552,1,0,-0.2468,1,0.6564,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"White","On-campus (residence hall)","Female",1,0.7518,18,1,0.6,0.51544,0.51544,-14,-1.9,-0.9,3,3,3,3,3,2,2,3,3,3,4,4,4,3,4,5,4,4,5,4,5,7,7,7,7,7,4447,2,6,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,4,-0.488,4,1.699,13,3.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",1,0.7518,37,1,2.5,2.41544,2.41544,-11,-1.6,-0.6,2,1,2,3,4,3,3,3,3,2,3,3,3,3,3,5,5,NA,5,5,5,4,4,4,3,4,4448,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,5,-1.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,5,0.512,3,0.699,3,-6.7624,0,-2.9496,1,"White","With family (commuting)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,-12,-1.7,-0.7,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,4,4,4,3,4,4,6,5,6,6,5,4449,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
0,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,18,8.2376,0,-2.9496,1,"Asian","With family (commuting)","Male",0,-0.2482,22,1,1,0.91544,0.91544,27,2.2,3.2,2,2,2,3,2,3,4,3,3,3,3,2,3,3,3,5,5,5,5,6,5,6,6,6,6,6,4450,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.473,7,8,1.9552,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Female",1,0.7518,0,0,-1.2,-1.28456,0,-7,-1.2,-0.2,2,1,1,3,3,3,3,3,2,1,1,2,2,1,2,5,NA,NA,5,5,5,4,3,4,3,3,4451,0,2,1,13,"White Working-Class Striver","non_DE"
1,7,0.473,7,5,-1.0448,0,1,0.7532,1,0.6564,7,2.512,3,0.699,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,23,1.8,2.8,2,3,3,4,3,4,4,4,2,2,2,2,2,3,3,NA,6,6,6,6,6,5,4,5,5,4,4452,0,2,1,3,"Asian High-Pressure Achiever","non_DE"
1,6,-0.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,4,1.699,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,27,2.2,3.2,4,4,4,2,3,3,3,2,4,4,4,4,4,4,4,1,2,2,1,NA,2,6,5,6,5,5,4453,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE"
1,7,0.473,7,5,-1.0448,1,1,0.7532,0,-0.3436,4,-0.488,3,0.699,35,25.2376,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,22,1.7,2.7,2,3,3,3,3,3,3,4,4,3,4,3,4,3,4,3,3,3,4,4,4,4,5,4,5,5,4454,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,6,-0.527,7,5,-1.0448,1,1,0.7532,0,-0.3436,3,-1.488,2,-0.301,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,4,0,-0.8,-0.88456,0,33,2.8,3.8,2,3,2,2,2,2,2,2,4,4,4,4,4,3,3,NA,NA,5,4,4,4,4,4,4,4,4,4455,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,5,0.512,2,-0.301,18,8.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,26,1,1.4,1.31544,1.31544,32,2.7,3.7,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,5,5,5,5,5,4456,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,5,-1.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,6,1.512,1,-1.301,13,3.2376,8,5.0504,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,6,0,-0.6,-0.68456,0,-6,-1.1,-0.1,3,4,4,2,3,3,2,3,3,3,2,3,3,4,3,3,3,3,4,3,3,5,6,5,5,5,4457,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.473,7,5,-1.0448,0,0,-0.2468,1,0.6564,5,0.512,3,0.699,18,8.2376,0,-2.9496,1,"Asian","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,-8,-1.3,-0.3,2,2,1,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,6,6,6,6,7,4458,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,0,1,0.7532,1,0.6564,5,0.512,2,-0.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,3,0,-0.9,-0.98456,0,-12,-1.7,-0.7,2,2,2,2,3,3,3,3,3,3,4,4,2,2,2,4,4,4,4,4,3,3,5,5,NA,5,4459,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,0,0,-0.2468,1,0.6564,3,-1.488,2,-0.301,8,-1.7624,0,-2.9496,1,"Asian","With family (commuting)","Male",1,0.7518,2,0,-1,-1.08456,0,-3,-0.8,0.2,3,3,3,3,3,2,3,3,2,1,2,1,2,3,3,3,4,4,4,3,4,6,6,7,6,6,4460,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,1,1,0.7532,0,-0.3436,6,1.512,2,-0.301,18,8.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,10,0,-0.2,-0.28456,0,30,2.5,3.5,2,3,2,4,4,3,3,3,3,3,2,3,2,2,2,4,4,4,NA,3,4,4,4,4,4,4,4461,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,7,2.512,3,0.699,0,-9.7624,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,2,0,-1,-1.08456,0,-4,-0.9,0.1,3,3,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,4,4,4,4,3,4462,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.473,7,7,0.9552,0,1,0.7532,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,17,1,0.5,0.41544,0.41544,3,-0.2,0.8,4,4,4,3,4,4,4,3,3,3,3,2,2,4,3,3,3,3,4,3,3,7,7,7,7,NA,4463,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.527,6,5,-1.0448,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,18,8.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,19,1,0.7,0.61544,0.61544,-5,-1,0,4,4,4,2,2,2,2,2,2,2,2,3,3,4,4,1,1,2,1,1,2,6,6,6,6,5,4464,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.527,6,7,0.9552,0,1,0.7532,0,-0.3436,3,-1.488,1,-1.301,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,-1,-0.6,0.4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,3,3,4,4465,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,0,0,-0.2468,1,0.6564,7,2.512,1,-1.301,13,3.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",1,0.7518,11,0,-0.1,-0.18456,0,29,2.4,3.4,3,2,2,3,3,3,3,3,2,2,3,3,3,2,3,5,NA,5,5,5,4,4,4,4,4,4,4466,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,8,1.473,7,5,-1.0448,0,1,0.7532,0,-0.3436,2,-2.488,3,0.699,8,-1.7624,0,-2.9496,0,"White","With family (commuting)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,14,0.9,1.9,1,2,1,4,4,4,4,4,2,3,2,3,2,3,3,NA,4,4,4,4,3,6,5,5,6,5,4467,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,6,1.512,3,0.699,13,3.2376,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,-13,-1.8,-0.8,2,3,3,2,2,3,2,2,4,4,4,4,4,3,3,4,4,5,5,5,5,5,4,4,5,4,4468,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,6,1.512,4,1.699,13,3.2376,3,0.0503999999999998,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,6,0,-0.6,-0.68456,0,21,1.6,2.6,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,4,5,4,4,4,5,4469,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.527,6,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,19,1,0.7,0.61544,0.61544,-5,-1,0,3,3,3,1,1,1,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4470,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,3,-1.488,1,-1.301,13,3.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,26,1,1.4,1.31544,1.31544,-14,-1.9,-0.9,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,5,5,5,5,5,4,5,5,5,5,5,4471,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,5,-1.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,13,3.2376,0,-2.9496,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2482,4,0,-0.8,-0.88456,0,9,0.4,1.4,3,2,3,4,3,4,4,4,2,3,2,3,3,3,3,NA,3,4,NA,4,3,5,6,6,5,6,4472,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
